pfr_player_name,pos_group,team,gsis_id,season,pick,tier,is_hit,avg_snap_pct,snap_ratio,rookie_apy_cap_pct,fa_median_apy_cap_pct,rookie_surplus,second_apy_cap_pct,player_return,player_sharpe,sharpe_linear,sharpe_elite
DeAndre Hopkins,WR,HOU,00-0030564,2013,27,Late 1st,TRUE,0.931470588235294,1.455422794117647,0.016,0.079,0.36676654411764703,0.09699999999999999,0.463766544117647,2.966700496709999,-0.7067555359941448,0.12050516789925937
Ereck Flowers,IOL,NYG,00-0032259,2015,9,Top 10,TRUE,0.8070588235294118,1.0804000314985434,0,0.051,0.22040160642570283,0.05,0.2704016064257028,2.9637156533902247,0.14416946758625349,-0.6889170083359715
Eddie Jackson,S,CHI,00-0033784,2017,112,Rounds 4-7,TRUE,0.913235294117647,1.2790410281759763,0.005,0.053,0.24557587740978745,0.07400000000000001,0.31957587740978743,2.9631505900997412,-2.184659545441944,-0.5511731411824057
Jack Conklin,OT,TEN,00-0033057,2016,8,Top 10,TRUE,0.8719117647058825,1.1943996776792911,0.026000000000000002,0.08149999999999999,0.2651567284448026,0.07200000000000001,0.3371567284448026,2.9531578359992032,-0.3572700310319593,0.18380523620703798
Erik McCoy,IOL,NOR,00-0035242,2019,48,Round 2,TRUE,0.832857142857143,1.1149359342130427,0.008,0.051,0.19176898068464332,0.057999999999999996,0.24976898068464332,2.9515543102603385,-0.22501695252083553,-0.7573076508456783
Robert Hunt,IOL,MIA,00-0036325,2020,39,Round 2,TRUE,0.7822535211267605,1.0471934687105227,0.01,0.051,0.1717397288685257,0.078,0.2497397288685257,2.9511199450809853,-0.22501695252083553,-0.7573076508456783
Tyron Smith,OT,DAL,00-0027947,2011,9,Top 10,TRUE,0.9991176470588234,1.3686543110394842,0.037000000000000005,0.08149999999999999,0.2436204673650281,0.092,0.3356204673650281,2.935412081864451,-0.3572700310319593,0.18380523620703798
Jordan Howard,RB,CHI,00-0032780,2016,150,Rounds 4-7,TRUE,0.4872058823529413,1.151786955917119,0.004,0.06,0.25800027812543463,0.025,0.28300027812543466,2.9212120785323354,-5.507493653254559,-0.7649141963140151
Brandon Aiyuk,WR,SFO,00-0036261,2020,25,Late 1st,TRUE,0.8633802816901407,1.3490316901408448,0.016,0.079,0.33995598591549286,0.11699999999999999,0.45695598591549286,2.914188430081292,-0.7067555359941448,0.12050516789925937
Fred Warner,LB,SFO,00-0034815,2018,70,Round 3,TRUE,0.976086956521739,1.4105302839909526,0.006,0.061,0.3103166624780096,0.10400000000000001,0.4143166624780096,2.9134395408515976,-1.5009104241941897,-0.26024197516630576
Charles Clay,TE,MIA,00-0028112,2011,174,Rounds 4-7,TRUE,0.7058823529411763,1.3218770654329144,0.004,0.048,0.23265036351619292,0.053,0.28565036351619294,2.9056084412628485,-2.3689887502760683,-0.586867207426399
Willie Young,EDGE,DET,00-0027808,2010,213,Rounds 4-7,TRUE,0.7052941176470588,1.1581184197817058,0.003,0.091,0.4076576837631604,0.036000000000000004,0.4436576837631604,2.9040402007310133,-3.8204197934098256,-0.6044285050354133
Kwon Alexander,LB,TAM,00-0032109,2015,124,Rounds 4-7,FALSE,0.6448529411764705,0.9318684121047263,0.005,0.061,0.2087385243114587,0.07200000000000001,0.28073852431145874,2.899903503605137,-3.875277998195149,-0.8050209414767096
Michael Thomas,WR,NOR,00-0032765,2016,47,Round 2,TRUE,0.8508823529411763,1.3295036764705879,0.008,0.079,0.377579044117647,0.102,0.47957904411764696,2.8912966995888163,-1.0961314210494868,0.22664173323619316
Corey Linsley,IOL,GNB,00-0031019,2014,161,Rounds 4-7,TRUE,0.8757352941176471,1.1723364044412945,0.005,0.051,0.21570989841719818,0.051,0.26670989841719817,2.8867913969192043,-2.4541091296547317,-0.6606857915206148
Avery Williamson,LB,TEN,00-0031263,2014,151,Rounds 4-7,TRUE,0.7314705882352941,1.0570384223053384,0.005,0.061,0.2367766065963958,0.042,0.2787766065963958,2.87401194875137,-3.875277998195149,-0.8050209414767096
Travis Frederick,IOL,DAL,00-0030546,2013,31,Late 1st,TRUE,0.9852941176470589,1.3190014961808016,0.013999999999999999,0.051,0.19521222143475864,0.061,0.25621222143475864,2.860743279054683,-0.09175270156213973,-0.7109611026659682
Dallas Goedert,TE,PHI,00-0034351,2018,49,Round 2,TRUE,0.5988405797101449,1.121424306573305,0.008,0.048,0.1794278890517288,0.078,0.2574278890517288,2.860690859419602,-0.36078026178736594,-0.6556584315197126
Shaquille Leonard,LB,IND,00-0034846,2018,36,Round 2,TRUE,0.8544927536231884,1.2348161179525845,0.01,0.061,0.25190248806232723,0.10800000000000001,0.3599024880623273,2.857736970310307,-0.9272530653358044,-0.35150887120124186
Reshad Jones,S,MIA,00-0027762,2010,163,Rounds 4-7,TRUE,0.9411764705882353,1.3181743285549514,0.005,0.053,0.2530894710825507,0.057,0.3100894710825507,2.8577035002144604,-2.184659545441944,-0.5511731411824057
Zack Martin,IOL,DAL,00-0031402,2014,16,Late 1st,TRUE,0.9720588235294116,1.3012835656350892,0.017,0.051,0.17697456492637212,0.079,0.2559745649263721,2.8574302489907963,-0.09175270156213973,-0.7109611026659682
Deommodore Lenoir,CB,SFO,00-0036563,2021,172,Rounds 4-7,TRUE,0.7356944444444442,1.0631422607578673,0.005,0.08199999999999999,0.32744781631342307,0.07,0.3974478163134231,2.855537145848955,-4.672744495348817,-0.6021907924538343
DeVonta Smith,WR,PHI,00-0036912,2021,10,Top 10,TRUE,0.8991666666666664,1.4049479166666663,0.027999999999999997,0.079,0.28660937499999994,0.098,0.3846093749999999,2.853375023914092,-0.07536017301982953,0.035482296742909314
Tre'Davious White,CB,BUF,00-0033884,2017,27,Late 1st,TRUE,0.9388235294117646,1.356681400884053,0.015,0.08199999999999999,0.36359061543692617,0.087,0.45059061543692613,2.8440548531050163,-1.1362659091557372,0.08046471267687343
C.J. Mosley,LB,BAL,00-0031296,2014,17,Late 1st,TRUE,0.9232352941176469,1.3341550493029581,0.026000000000000002,0.061,0.1867817069024141,0.09,0.2767817069024141,2.8427552556668294,-0.9970994700204313,-0.8036273004092015
Patrick Surtain II,CB,DEN,00-0036874,2021,9,Top 10,TRUE,0.8744444444444445,1.2636480411046886,0.028999999999999998,0.08199999999999999,0.26789338471419394,0.094,0.36189338471419397,2.8388816848263474,-0.39522957331232367,-0.6077512429479659
Demaryius Thomas,WR,DEN,00-0027874,2010,22,Late 1st,TRUE,1.0152941176470587,1.5863970588235292,0.024,0.079,0.3490073529411764,0.098,0.44700735294117644,2.8374805799895606,-0.7067555359941448,0.12050516789925937
Tyler Smith,IOL,DAL,00-0037243,2022,24,Late 1st,TRUE,0.8941666666666668,1.1970102632753237,0.016,0.051,0.1675814368585453,0.086,0.2535814368585453,2.8240690535021096,-0.09175270156213973,-0.7109611026659682
Travis Kelce,TE,KAN,00-0030506,2013,63,Round 2,TRUE,0.6188235294117648,1.1588455606961887,0.006,0.048,0.19468605419695972,0.06,0.2546860541969597,2.823238627328686,-0.36078026178736594,-0.6556584315197126
Eric Decker,WR,DEN,00-0027690,2010,87,Round 3,TRUE,0.9858823529411765,1.5404411764705883,0.006,0.079,0.44980882352941176,0.055,0.5048088235294118,2.8193439058495033,-1.4782442291920619,-0.03988217399875301
Marcus Gilchrist,S,LAC,00-0027988,2011,50,Round 2,TRUE,0.9644117647058823,1.3507167572911518,0.008,0.053,0.24312901631240733,0.038,0.28112901631240733,2.8127981750228557,-0.6092327658489395,-0.6534824271194798
Jimmy Graham,TE,NOR,00-0027696,2010,95,Round 3,TRUE,0.7123529411764707,1.33399427186605,0.006,0.048,0.2241110376734964,0.075,0.2991110376734964,2.812491757593741,-0.9835958778133722,-0.5376092011535986
Byron Maxwell,CB,SEA,00-0028111,2011,173,Rounds 4-7,TRUE,0.7088235294117647,1.0243114586875213,0.004,0.08199999999999999,0.3195851751105066,0.073,0.3925851751105066,2.8115189220294337,-4.672744495348817,-0.6021907924538343
James Bradberry,CB,CAR,00-0032890,2016,62,Round 2,TRUE,0.8773529411764706,1.2678510710642639,0.006,0.08199999999999999,0.38542672560353614,0.073,0.45842672560353614,2.80380663755376,-1.8987142572552127,-0.038091475434602076
Kawann Short,DL,CAR,00-0030448,2013,44,Round 2,TRUE,0.6489705882352942,1.2062650338945988,0.009000000000000001,0.075,0.3184539689481741,0.096,0.4144539689481741,2.8034872225571887,-1.5305933950960025,-0.22864968299216984
Kelechi Osemele,IOL,BAL,00-0029259,2012,60,Round 2,FALSE,0.6992156862745097,0.9360317085334802,0.006999999999999999,0.051,0.1647415807018925,0.075,0.2397415807018925,2.8026557470245144,-0.22501695252083553,-0.7573076508456783
Golden Tate,WR,SEA,00-0027891,2010,60,Round 2,TRUE,0.8511764705882353,1.3299632352941178,0,0.079,0.42026838235294123,0.047,0.4672683823529412,2.802440888850014,-1.0961314210494868,0.22664173323619316
Riq Woolen,CB,SEA,00-0037079,2022,153,Rounds 4-7,TRUE,0.8247222222222222,1.1917951188182403,0,0.08199999999999999,0.3909087989723828,0,0.3909087989723828,2.7963438151329214,-4.672744495348817,-0.6021907924538343
Trey Flowers,EDGE,NWE,00-0031566,2015,101,Rounds 4-7,FALSE,0.5919117647058822,0.9719405003380661,0.005,0.091,0.3343475321162947,0.096,0.43034753211629473,2.7944347185879304,-3.8204197934098256,-0.6044285050354133
Matt Judon,EDGE,BAL,00-0032415,2016,146,Rounds 4-7,FALSE,0.6042647058823531,0.9922244759972958,0.004,0.091,0.3452941176470589,0.085,0.43029411764705894,2.7939948649476913,-3.8204197934098256,-0.6044285050354133
Justin Simmons,S,DEN,00-0032971,2016,98,Round 3,FALSE,0.7051470588235295,0.98760092272203015,0.005,0.053,0.1896193771626298,0.084,0.2736193771626298,2.7894210722141426,-0.9517824670434979,-0.6701102991437132
Justin Herbert,QB,LAC,00-0036355,2020,6,Top 10,TRUE,0.8716901408450706,1.4014310946062227,0.034,0.146,0.6278411303835877,0.23399999999999999,0.8618411303835877,2.7884085301010115,-0.293477891960363,0.37407124048736107
D.J. Reader,DL,HOU,00-0032424,2016,166,Rounds 4-7,FALSE,0.536470588235294,0.9971572272031487,0.006,0.075,0.275215394708069,0.067,0.342215394708069,2.7878364661950004,-3.7779540498924526,-0.695540700768399
John Johnson,S,LA,00-0033927,2017,91,Round 3,TRUE,0.784705882352941,1.0990278464326906,0.005,0.053,0.21101334651507658,0.062,0.2730133465150766,2.7817586688458005,-0.9517824670434979,-0.6701102991437132
Coby Fleener,TE,IND,00-0029697,2012,34,Round 2,TRUE,0.7415686274509804,1.388705294852023,0.011000000000000001,0.048,0.20552838363809942,0.046,0.25152838363809943,2.7801062663728877,-0.36078026178736594,-0.6556584315197126
Tristan Wirfs,OT,TAM,00-0036406,2020,13,Late 1st,TRUE,0.9866197183098591,1.351533860698437,0.02,0.08149999999999999,0.33247732973181543,0.11,0.4424773297318154,2.7788450230839983,-0.6590268496124263,0.5624288068243084
Luke Kuechly,LB,CAR,00-0029248,2012,9,Top 10,TRUE,0.9486274509803923,1.3708489176017231,0.026000000000000002,0.061,0.1919188484642412,0.086,0.2779188484642412,2.7783729436969686,-0.45451654497340005,-0.7813094655693499
Ronnie Stanley,OT,BAL,00-0032965,2016,6,Top 10,TRUE,0.8326470588235294,1.1406124093473007,0.033,0.08149999999999999,0.22127880741337627,0.1,0.3212788074133763,2.7697478111640583,-0.3572700310319593,0.18380523620703798
Darnell Mooney,WR,CHI,00-0036309,2020,173,Rounds 4-7,TRUE,0.6735211267605635,1.0523767605633805,0.005,0.079,0.3115035211267606,0.051,0.3625035211267606,2.769507327102377,-3.823139033302942,-0.6228278656929864
Terry McLaurin,WR,WAS,00-0035659,2019,76,Round 3,TRUE,0.8348571428571431,1.304464285714286,0.005,0.079,0.38612142857142867,0.111,0.49712142857142866,2.7684445140825527,-1.4782442291920619,-0.03988217399875301
Morgan Burnett,S,GNB,00-0027676,2010,71,Round 3,TRUE,0.8235294117647058,1.1534025374855825,0.005,0.053,0.22145328719723184,0.05,0.27145328719723183,2.762033917597444,-0.9517824670434979,-0.6701102991437132
Corey Liuget,DL,LAC,00-0027956,2011,18,Late 1st,TRUE,0.728235294117647,1.353597200962169,0.025,0.075,0.27071944019243377,0.07200000000000001,0.3427194401924338,2.7593609400260126,-0.5579535424283915,0.23099991956812158
Brian Burns,EDGE,CAR,00-0035713,2019,16,Late 1st,TRUE,0.6468571428571431,1.0621627961529445,0.018000000000000002,0.091,0.3101515364766598,0.11,0.42015153647665976,2.7587190661965866,-0.8808858659652598,0.5944072297042816
A.J. Brown,WR,TEN,00-0035676,2019,51,Round 2,TRUE,0.7540000000000002,1.1781250000000003,0.008,0.079,0.33458750000000015,0.125,0.45958750000000015,2.7470018684541633,-1.0961314210494868,0.22664173323619316
Ryan Tannehill,QB,MIA,00-0029701,2012,8,Top 10,TRUE,0.9288235294117648,1.4932854170607153,0.026000000000000002,0.146,0.7167770001891433,0.134,0.8507770001891433,2.745310538517592,-0.293477891960363,0.37407124048736107
Bobby Wagner,LB,SEA,00-0029255,2012,47,Round 2,TRUE,0.9086274509803921,1.3130454493936303,0.009000000000000001,0.061,0.2731134534738751,0.075,0.3481134534738751,2.745024760364896,-0.9272530653358044,-0.35150887120124186
Alvin Kamara,RB,NOR,00-0033906,2017,67,Round 3,TRUE,0.6092647058823528,1.440342094284522,0.006,0.06,0.3111138923654567,0.076,0.38711389236545674,2.743420783832919,-2.0095141915817347,0.0018317536535283545
Yannick Ngakoue,EDGE,JAX,00-0033123,2016,69,Round 3,TRUE,0.7104411764705884,1.1665700763063849,0.006,0.091,0.39663382594417085,0.09,0.4866338259441708,2.741949905694091,-2.5109073453087567,-0.29680159176202814
Dez Bryant,WR,DAL,00-0027902,2010,24,Late 1st,TRUE,0.8811764705882353,1.3768382352941178,0.018000000000000002,0.079,0.33594852941176473,0.098,0.43394852941176476,2.736791944650964,-0.7067555359941448,0.12050516789925937
Kerby Joseph,S,DET,00-0037667,2022,97,Round 3,TRUE,0.734722222222222,1.0290227201991906,0.006,0.053,0.19345627139744784,0.076,0.2694562713974478,2.7367844675033313,-0.9517824670434979,-0.6701102991437132
Jason Kelce,IOL,PHI,00-0028129,2011,191,Rounds 4-7,TRUE,0.8276470588235293,1.1079612567918733,0.004,0.051,0.20829671627687218,0.047,0.25529671627687217,2.7340516466531213,-2.4541091296547317,-0.6606857915206148
David DeCastro,IOL,PIT,00-0029678,2012,24,Late 1st,TRUE,0.972549019607843,1.3019397852849304,0.016,0.051,0.18227156993989024,0.064,0.24627156993989024,2.722166483995669,-0.09175270156213973,-0.7109611026659682
Alec Ogletree,LB,LA,00-0030527,2013,30,Late 1st,TRUE,0.7520588235294118,1.086790207412445,0.013999999999999999,0.061,0.20431655899353965,0.063,0.2673165589935397,2.7180593333392467,-0.9970994700204313,-0.8036273004092015
Whitney Mercilus,EDGE,HOU,00-0029643,2012,26,Late 1st,TRUE,0.7507843137254901,1.2328149650664864,0.016,0.091,0.3698444895199459,0.045,0.4148444895199459,2.714239092682244,-0.8808858659652598,0.5944072297042816
Mike McGlinchey,OT,SFO,00-0034847,2018,9,Top 10,TRUE,0.783913043478261,1.073853484216796,0.026000000000000002,0.08149999999999999,0.23839547349612863,0.078,0.3163954734961286,2.7133391419643575,-0.3572700310319593,0.18380523620703798
Trent McDuffie,CB,KAN,00-0037191,2022,21,Late 1st,TRUE,0.8788888888888889,1.2700706486833657,0.017,0.08199999999999999,0.330218368657675,0.10300000000000001,0.43321836865767505,2.7100101414584667,-1.1362659091557372,0.08046471267687343
Rhamondre Stevenson,RB,NWE,00-0036875,2021,120,Rounds 4-7,TRUE,0.45319444444444446,1.0713816653532966,0.006,0.06,0.23141843971631207,0.035,0.26641843971631207,2.70399680394979,-5.507493653254559,-0.7649141963140151
Marcus Peters,CB,KAN,00-0032165,2015,18,Late 1st,TRUE,0.9530882352941177,1.3772951377082627,0.017,0.08199999999999999,0.35809673580414825,0.07400000000000001,0.43209673580414826,2.701355592951599,-1.1362659091557372,0.08046471267687343
Chuba Hubbard,RB,CAR,00-0036555,2021,126,Rounds 4-7,TRUE,0.4581944444444443,1.0832019963225634,0.006,0.06,0.23397163120567369,0.032,0.2659716312056737,2.6981437959219985,-5.507493653254559,-0.7649141963140151
CeeDee Lamb,WR,DAL,00-0036358,2020,17,Late 1st,TRUE,0.7743661971830986,1.2099471830985915,0.018000000000000002,0.079,0.29522711267605634,0.133,0.42822711267605634,2.692677584576765,-0.7067555359941448,0.12050516789925937
Justin Jefferson,WR,MIN,00-0036322,2020,22,Late 1st,TRUE,0.7512676056338028,1.1738556338028168,0.017,0.079,0.29111619718309856,0.13699999999999998,0.42811619718309857,2.691822382758724,-0.7067555359941448,0.12050516789925937
Romeo Doubs,WR,GNB,00-0037816,2022,132,Rounds 4-7,TRUE,0.6449999999999999,1.0078124999999998,0.005,0.079,0.2983124999999999,0.055999999999999994,0.3543124999999999,2.6894903561072585,-3.823139033302942,-0.6228278656929864
Chase Roullier,IOL,WAS,00-0033529,2017,199,Rounds 4-7,TRUE,0.798235294117647,1.0685880778014016,0.004,0.051,0.2008945586266635,0.051,0.2518945586266635,2.68852142524163,-2.4541091296547317,-0.6606857915206148
Russell Bodine,IOL,CIN,00-0031306,2014,111,Rounds 4-7,TRUE,0.9648529411764706,1.2916371367824238,0.005,0.051,0.23766123316796597,0.013999999999999999,0.25166123316796596,2.6853988892254685,-2.4541091296547317,-0.6606857915206148
Osa Odighizuwa,DL,DAL,00-0036942,2021,75,Round 3,TRUE,0.61,1.1338289962825279,0.006999999999999999,0.075,0.3084014869888476,0.07200000000000001,0.3804014869888476,2.6845721408171603,-1.6980155086877986,-0.2673590110726486
Christian Benford,CB,BUF,00-0037288,2022,185,Rounds 4-7,TRUE,0.711111111111111,1.0276172125883107,0.005,0.08199999999999999,0.31650610147719965,0.062,0.37850610147719965,2.684070527525078,-4.672744495348817,-0.6021907924538343
Landon Collins,S,NYG,00-0032262,2015,33,Round 2,TRUE,0.8355882352941177,1.1702916460701929,0.011000000000000001,0.053,0.19660899653979239,0.07400000000000001,0.2706089965397924,2.68308783437468,-0.6092327658489395,-0.6534824271194798
Byron Jones,CB,DAL,00-0032239,2015,27,Late 1st,TRUE,0.8951470588235296,1.293565113906835,0.015,0.08199999999999999,0.3466754505270317,0.083,0.4296754505270317,2.6826728922676115,-1.1362659091557372,0.08046471267687343
Robert Quinn,EDGE,LA,00-0027952,2011,14,Late 1st,TRUE,0.7229411764705882,1.187095527866319,0.027000000000000003,0.091,0.30389645513377767,0.107,0.41089645513377765,2.6811494165661656,-0.8808858659652598,0.5944072297042816
Samuel Cosmi,IOL,WAS,00-0036618,2021,51,Round 2,FALSE,0.7090277777777777,0.9491670385244682,0.009000000000000001,0.051,0.15946006247211064,0.07200000000000001,0.23146006247211065,2.6796820780827155,-0.22501695252083553,-0.7573076508456783
Deshaun Watson,QB,HOU,00-0033537,2017,12,Late 1st,TRUE,0.8295588235294116,1.3336958577643272,0.021,0.146,0.6668479288821635,0.221,0.8878479288821635,2.678859371323078,-0.8862273441397667,-0.014648650169409413
Aidan Hutchinson,EDGE,DET,00-0037236,2022,2,Top 10,TRUE,0.7206944444444443,1.1834063127166574,0.043,0.091,0.22721401204159822,0.161,0.3882140120415982,2.6770606739588096,-0.35588035012977776,0.265142802793857
Shaquill Griffin,CB,SEA,00-0033926,2017,90,Round 3,TRUE,0.8351470588235292,1.2068599115946956,0.005,0.08199999999999999,0.37171285277116617,0.073,0.4447128527711662,2.676792075454312,-2.986769766952211,-0.2996236181936407
Lavonte David,LB,TAM,00-0029562,2012,58,Round 2,TRUE,0.8676470588235293,1.2538252295137708,0.006999999999999999,0.061,0.2708262495749745,0.07,0.3408262495749745,2.675353503604613,-0.9272530653358044,-0.35150887120124186
Dontari Poe,DL,KAN,00-0029688,2012,11,Late 1st,TRUE,0.8221568627450981,1.528172607332896,0.028999999999999998,0.075,0.28118375974925286,0.053,0.33418375974925285,2.67138442552812,-0.5579535424283915,0.23099991956812158
Jared Odrick,EDGE,MIA,00-0027878,2010,28,Late 1st,TRUE,0.7017647058823528,1.1523229981647831,0.015,0.091,0.3503061914420941,0.059000000000000004,0.40930619144209407,2.6678209332375187,-0.8808858659652598,0.5944072297042816
Matt Milano,LB,BUF,00-0033571,2017,163,Rounds 4-7,FALSE,0.6061764705882354,0.8759775586535195,0.004,0.061,0.19972288337300242,0.063,0.2627228833730024,2.6621499260709984,-3.875277998195149,-0.8050209414767096
Eric Reid,S,SFO,00-0030548,2013,18,Late 1st,TRUE,0.8391176470588235,1.1752347998022739,0.023,0.053,0.14102817597627285,0.039,0.18002817597627285,2.6603523950484607,-0.34508889186477487,-1.1099795447264003
Tre'von Moehrig,S,LV,00-0036962,2021,43,Round 2,TRUE,0.9047222222222222,1.267117958294429,0,0.053,0.2686290071584189,0,0.2686290071584189,2.658674848212213,-0.6092327658489395,-0.6534824271194798
Ed Ingram,IOL,MIN,00-0038131,2022,59,Round 2,TRUE,0.7961111111111111,1.0657444593187566,0.006999999999999999,0.051,0.18757102484010116,0.042,0.22957102484010117,2.6516314378580845,-0.22501695252083553,-0.7573076508456783
Jarvis Landry,WR,MIA,00-0031382,2014,63,Round 2,TRUE,0.7913235294117645,1.236443014705882,0.006999999999999999,0.079,0.3560955882352941,0.09,0.44609558823529405,2.6496200395011202,-1.0961314210494868,0.22664173323619316
Josh Norman,CB,CAR,00-0029285,2012,143,Rounds 4-7,FALSE,0.6223529411764706,0.8993539612376743,0.005,0.08199999999999999,0.27700102006120364,0.09699999999999999,0.3740010200612036,2.643289052228167,-4.672744495348817,-0.6021907924538343
Patrick Mahomes,QB,KAN,00-0033873,2017,10,Top 10,TRUE,0.766029411764706,1.2315585398146398,0.025,0.146,0.5960743332702857,0.22699999999999998,0.8230743332702857,2.6374006274152553,-0.293477891960363,0.37407124048736107
Chris Jones,DL,KAN,00-0032762,2016,37,Round 2,TRUE,0.6069117647058824,1.128088781981194,0.01,0.075,0.29330308331511046,0.10099999999999999,0.39430308331511044,2.637064804311344,-1.5305933950960025,-0.22864968299216984
Michael Onwenu,OT,NWE,00-0036198,2020,182,Rounds 4-7,TRUE,0.7836619718309858,1.0735095504534053,0.004,0.08149999999999999,0.3327879606405556,0.07400000000000001,0.4067879606405556,2.636964730302728,-3.1707480263226144,-0.4449332397639939
Dawson Knox,TE,BUF,00-0035689,2019,96,Round 3,TRUE,0.6851428571428572,1.2830390583199571,0.005,0.048,0.22068271803103265,0.062,0.2826827180310326,2.6284914284420555,-0.9835958778133722,-0.5376092011535986
Mitch Morse,IOL,KAN,00-0031936,2015,49,Round 2,FALSE,0.7330882352941175,0.9813764863375066,0.008,0.051,0.16879675565005112,0.059000000000000004,0.2277967556500511,2.6252850136956396,-0.22501695252083553,-0.7573076508456783
Spencer Brown,OT,BUF,00-0036976,2021,93,Round 3,TRUE,0.8825000000000001,1.2089041095890412,0.006999999999999999,0.08149999999999999,0.3602534246575342,0.07,0.4302534246575342,2.615449241862843,-1.9161133628566525,-0.13046393182271215
Jackrabbit Jenkins,CB,LA,00-0029681,2012,39,Round 2,TRUE,0.8441176470588235,1.2198231893913636,0.01,0.08199999999999999,0.35130907854471266,0.081,0.4323090785447127,2.6092698865741215,-1.8987142572552127,-0.038091475434602076
Brandon Stephens,CB,BAL,00-0036987,2021,104,Rounds 4-7,TRUE,0.7444444444444444,1.0757867694283878,0.006,0.08199999999999999,0.32703917790622983,0.043,0.3700391779062298,2.6074251569832,-4.672744495348817,-0.6021907924538343
David Onyemata,DL,NOR,00-0033051,2016,120,Rounds 4-7,FALSE,0.5377941176470591,0.9996173190465781,0.005,0.075,0.27989284933304187,0.045,0.32489284933304186,2.6071117600583,-3.7779540498924526,-0.695540700768399
Darius Slayton,WR,NYG,00-0035535,2019,171,Rounds 4-7,TRUE,0.6461428571428571,1.0095982142857143,0.004,0.079,0.3028794642857143,0.043,0.34587946428571426,2.6071091775328044,-3.823139033302942,-0.6228278656929864
